id,y,x1,x2,x3,x4,x5,x6,x7,x8,x9
633,0,2,3,0,4,4,7,6,5,5
634,1,2,1,4,4,2,3,1,1,2
635,1,2,0,2,1,6,4,2,3,8
636,0,1,2,2,3,1,6,7,8,0
637,1,2,0,0,0,2,6,1,5,5
638,1,0,1,3,4,1,7,0,3,5
639,0,0,0,4,3,2,2,2,2,5
640,1,1,0,1,3,5,2,0,1,3
641,0,2,2,3,0,3,1,2,4,0
642,1,1,2,4,3,2,1,2,4,4
643,1,2,1,0,0,5,3,5,0,3
644,0,0,0,1,2,4,0,6,5,7
645,0,2,1,1,0,3,2,6,9,8
646,0,0,2,3,0,6,4,4,3,6
647,0,0,1,2,5,0,2,4,4,6
648,0,1,3,4,2,6,6,1,4,6
649,0,1,0,1,5,4,3,6,9,4
650,0,2,2,3,3,5,4,4,1,8
651,1,1,0,2,5,1,5,6,8,3
652,1,2,2,3,5,0,0,8,7,9
653,0,0,1,2,2,2,2,5,4,7
654,1,2,0,4,1,6,7,6,8,10
655,1,0,1,1,2,1,2,5,1,7
656,1,0,1,1,5,3,5,8,2,9
657,0,0,3,3,3,4,4,2,3,10
658,1,0,0,1,2,5,1,6,4,8
659,1,2,2,0,5,0,3,1,1,2
660,0,1,1,1,4,3,6,7,0,5
661,0,1,3,2,0,6,1,6,0,7
662,0,2,1,0,2,3,2,5,5,0
663,1,1,1,0,3,2,2,3,1,7
664,1,1,1,2,4,4,1,6,7,7
665,0,0,0,1,2,0,0,8,1,5
666,0,2,0,4,5,5,5,8,1,7
667,1,0,0,3,2,6,3,2,4,3
668,1,0,2,1,0,5,0,5,6,1
669,1,1,3,2,1,0,6,6,5,2
670,1,2,3,3,3,1,5,8,4,1
671,0,1,3,2,2,4,1,8,2,9
672,1,0,0,3,5,3,1,5,9,10
673,1,2,3,2,2,2,2,2,7,3
674,1,0,0,1,3,0,5,4,8,9
675,1,0,2,0,4,4,5,5,3,5
676,1,1,0,3,5,6,6,6,2,8
677,1,0,1,0,4,6,4,3,1,0
678,1,0,2,0,5,1,1,3,1,5
679,1,2,1,4,1,3,6,0,7,2
680,0,0,1,1,1,4,3,7,9,0
681,1,0,2,3,3,3,1,6,1,9
682,1,0,3,4,1,2,1,8,5,7
683,0,0,1,3,1,5,1,6,4,0
684,1,0,3,4,1,6,4,1,5,7
685,1,0,2,3,3,4,0,7,5,3
686,0,0,2,0,2,0,6,0,1,2
687,1,1,3,3,1,0,7,2,2,7
688,1,0,0,0,1,0,5,7,4,6
689,1,1,3,4,5,5,1,7,7,4
690,1,0,1,4,0,3,4,5,8,4
691,0,1,3,2,2,1,1,8,4,3
692,0,2,1,0,0,3,4,0,8,10
693,0,1,1,0,3,2,2,0,9,6
694,0,2,0,2,4,2,5,5,1,10
695,1,1,1,2,2,6,4,5,9,6
696,0,1,2,3,1,2,7,6,6,6
697,1,0,2,0,2,6,6,5,3,0
698,1,2,2,4,3,5,1,3,5,2
699,0,0,2,0,0,6,6,3,4,7
700,1,1,3,0,3,0,1,3,0,0
701,1,1,2,1,4,2,5,4,2,1
702,0,1,0,3,1,0,4,5,0,3
703,0,0,1,1,4,5,6,0,8,0
704,0,1,0,4,1,1,3,0,4,10
705,0,0,3,0,2,1,6,0,3,1
706,0,1,0,2,4,6,3,5,0,7
707,0,2,3,2,2,0,0,0,7,5
708,1,1,2,2,5,0,7,7,5,9
709,1,2,0,2,3,4,7,3,3,4
710,0,1,3,3,5,0,7,0,6,8
711,1,1,3,0,5,1,7,3,5,8
712,1,0,2,0,5,3,5,5,3,1
713,1,0,3,2,0,3,2,6,9,8
714,1,2,2,2,2,5,1,3,5,0
715,1,0,2,4,5,1,0,1,6,7
716,1,0,2,2,3,4,0,2,0,2
717,1,1,0,0,3,4,2,2,5,6
718,1,2,3,4,1,5,2,7,0,6
719,0,0,0,2,2,3,1,0,8,4
720,0,1,2,2,5,4,7,3,8,10
721,1,2,3,2,1,6,7,1,5,3
722,0,1,2,1,1,3,0,1,0,0
723,0,1,0,2,5,6,5,2,1,6
724,0,1,2,0,3,1,0,6,4,4
725,1,0,2,0,1,4,2,7,1,5
726,1,1,2,3,5,6,3,3,0,0
727,0,2,2,1,0,1,7,5,3,2
728,0,0,0,4,3,3,7,1,4,2
729,0,2,3,4,2,5,4,8,7,8
730,1,0,2,4,1,5,0,2,0,0
731,1,0,3,4,0,2,5,6,4,7
732,0,0,3,4,4,0,3,0,7,9
733,0,2,1,2,3,2,5,1,1,5
734,1,1,0,2,0,0,5,1,1,5
735,0,1,3,2,1,0,2,2,9,5
736,0,2,3,0,4,4,4,0,7,1
737,0,2,3,0,5,4,3,0,0,7
738,1,1,2,4,0,6,3,4,6,7
739,0,1,2,1,4,0,1,2,7,6
740,1,1,0,2,2,6,6,1,5,0
741,0,2,2,2,3,3,4,8,8,3
742,0,0,0,0,0,2,6,8,6,3
743,1,0,3,3,3,2,2,5,7,0
744,0,0,1,4,5,3,7,7,1,8
745,1,1,0,0,3,2,4,5,8,9
746,0,1,0,3,1,4,7,0,9,10
747,1,0,0,1,3,1,2,4,4,1
748,0,2,0,4,1,6,4,7,1,3
749,0,1,0,0,0,2,0,0,0,9
750,1,1,2,3,3,0,1,4,2,9
751,1,1,0,2,1,1,2,5,6,2
752,1,1,1,2,2,2,0,7,6,1
753,1,1,3,0,1,0,1,3,2,10
754,0,1,2,2,0,1,6,2,5,8
755,0,1,2,0,2,4,5,0,8,8
756,1,0,2,1,2,3,1,4,9,1
757,1,1,2,0,4,3,4,5,4,5
758,0,2,1,0,1,0,7,4,0,5
759,1,0,3,1,5,3,2,7,0,0
760,0,2,0,0,3,2,0,2,0,6
761,1,1,0,1,4,6,3,4,4,9
762,0,1,3,1,4,2,5,5,5,9
763,1,1,1,0,1,5,3,2,8,2
764,1,1,1,1,5,1,4,6,2,8
765,1,1,2,4,2,4,6,1,4,6
766,0,1,0,3,5,2,5,3,3,9
767,0,1,2,3,1,6,1,0,4,8
768,0,0,3,1,2,2,5,0,0,8
769,0,1,1,2,4,3,7,2,4,2
770,1,2,0,3,0,6,5,1,9,8
771,0,2,3,0,5,3,1,3,1,4
772,1,2,1,0,0,3,2,1,9,8
773,1,1,1,0,1,4,7,3,7,9
774,1,1,2,3,5,1,2,3,5,0
775,1,2,3,2,0,5,4,7,4,2
776,1,0,3,2,4,6,7,0,8,9
777,0,2,2,1,3,5,2,6,7,4
778,0,0,3,2,4,3,5,7,0,3
779,0,2,3,2,1,5,4,2,5,2
780,0,0,2,4,3,5,3,7,4,2
781,1,1,1,3,3,6,4,8,0,1
782,0,1,0,3,0,1,6,0,5,4
783,1,1,0,0,4,0,2,3,2,10
784,0,1,1,4,4,5,5,6,4,0
785,1,0,2,0,3,0,7,5,9,3
786,0,1,0,0,3,6,5,2,3,10
787,1,2,3,4,3,6,1,5,4,2
788,1,1,3,2,1,0,1,2,1,2
789,0,1,3,2,0,4,7,3,0,5
790,1,1,3,4,2,5,6,5,2,2
791,1,0,2,1,4,6,1,5,4,8
792,0,1,0,4,5,6,2,2,0,9
793,1,0,2,0,2,0,2,4,2,5
794,1,0,0,1,4,2,3,1,1,10
795,1,1,3,0,5,5,5,4,4,7
796,1,0,2,4,1,5,7,3,5,6
797,0,2,0,2,5,2,5,2,6,2
798,1,0,2,4,5,2,7,5,3,9
799,0,0,0,4,1,0,5,3,0,8
800,0,2,0,2,4,1,5,8,6,7
801,0,1,3,1,5,4,5,4,4,2
802,1,0,0,2,1,6,2,1,6,0
803,0,2,3,4,3,4,2,2,8,6
804,1,1,3,0,4,6,3,1,4,4
805,1,1,3,0,0,3,1,5,4,6
806,1,1,3,2,2,0,3,0,9,6
807,0,2,2,2,5,0,3,4,6,4
808,0,0,3,3,1,4,6,8,3,9
809,0,1,3,1,4,0,3,8,3,7
810,0,0,1,2,4,2,4,4,8,7
811,0,1,0,0,1,5,3,6,6,9
812,0,2,2,1,3,1,7,8,5,10
813,0,1,2,3,0,1,0,8,0,6
814,0,2,0,4,5,6,3,5,7,9
815,1,0,2,2,1,2,3,2,4,3
816,1,0,3,0,2,0,6,0,0,4
817,0,1,3,0,5,6,1,8,6,7
818,1,0,2,3,5,5,5,3,3,4
819,1,0,1,3,3,6,4,7,3,9
820,1,1,2,3,5,1,3,2,8,4
821,1,1,0,0,4,6,2,1,0,6
822,0,1,2,4,2,6,7,2,1,4
823,1,0,3,3,4,3,1,6,7,2
824,0,0,2,0,3,5,3,4,1,10
825,0,1,2,4,4,0,2,4,6,2
826,1,1,0,4,5,4,0,3,5,0
827,1,2,2,0,4,4,2,3,9,6
828,1,1,2,3,0,3,3,8,7,8
829,1,1,3,0,1,3,3,6,8,9
830,1,0,3,1,0,3,0,4,7,1
831,0,2,0,3,3,3,5,4,2,10
832,0,2,3,4,2,2,2,2,3,4
833,1,0,1,3,2,6,4,0,3,3
834,1,2,3,2,4,5,6,2,1,5
835,0,0,3,2,3,4,4,6,4,4
836,1,0,0,4,2,5,0,6,7,4
837,0,1,3,1,4,5,4,1,1,8
838,0,1,2,2,4,1,2,8,8,10
839,0,0,3,4,5,6,5,3,6,6
840,0,2,2,4,5,5,2,0,1,9
841,0,0,2,0,1,1,5,7,4,9
842,0,2,0,2,5,3,0,4,1,0
843,0,2,0,2,0,6,2,3,3,7
844,1,0,2,3,4,5,3,0,3,3
845,0,1,3,2,5,3,3,1,4,3
846,0,1,0,3,1,2,1,7,9,5
847,1,2,3,1,4,6,0,6,9,10
848,0,1,1,2,0,3,4,5,7,7
849,0,1,2,1,5,6,5,2,7,9
850,0,2,3,1,2,1,0,6,1,3
851,0,1,2,1,4,0,1,3,0,2
852,0,2,3,2,1,3,5,7,6,6
853,1,1,3,4,1,6,6,6,0,7
854,1,2,0,3,0,1,3,3,9,9
855,1,1,2,0,1,3,0,8,6,9
856,1,1,2,3,3,3,4,8,3,2
857,1,2,2,2,4,5,5,6,1,3
858,1,2,0,4,2,6,4,2,8,6
859,0,1,0,1,2,6,3,4,4,9
860,0,1,0,0,3,5,6,3,8,6
861,1,2,1,3,0,1,7,2,6,0
862,0,1,1,1,5,5,7,0,8,1
863,1,0,1,2,1,1,0,8,3,0
864,1,2,3,1,4,1,6,0,6,5
865,0,0,0,0,5,5,3,8,1,4
866,0,2,1,2,2,2,6,5,2,3
867,1,0,2,4,0,6,2,5,0,6
868,0,0,3,4,3,4,5,5,7,2
869,1,1,0,3,1,5,2,1,7,5
870,0,2,0,3,5,2,6,5,0,7
871,1,0,0,3,2,4,1,1,3,0
872,0,2,3,3,5,1,6,1,6,7
873,1,2,0,0,4,1,1,8,2,1
874,0,2,2,2,0,4,6,3,0,3
875,1,2,2,1,3,3,7,8,3,4
876,1,0,1,3,3,1,7,2,8,3
877,1,2,2,1,0,0,6,2,9,4
878,0,1,2,3,5,2,3,4,2,10
879,1,1,0,4,4,6,0,1,3,7
880,1,0,2,4,3,2,4,7,2,6
881,1,2,2,2,4,5,6,7,5,9
882,0,1,3,0,1,1,7,7,6,8
883,0,1,2,3,2,2,5,8,2,6
884,0,2,2,2,4,6,4,6,3,8
885,0,1,2,2,0,4,0,8,6,2
886,1,2,0,1,3,3,1,8,2,5
887,0,1,2,3,0,4,7,7,1,4
888,1,2,3,3,3,2,6,3,4,6
889,1,1,2,1,5,2,0,2,8,10
890,0,0,2,1,4,2,0,7,5,10
891,1,2,1,4,5,4,4,2,4,2
892,1,0,1,2,2,1,3,8,0,9
893,1,2,2,1,1,4,1,2,8,5
894,0,0,3,0,3,1,1,0,5,6
895,1,1,1,4,1,1,0,1,7,10
896,0,1,3,1,3,4,1,5,6,7
897,1,0,3,1,0,1,5,8,9,9
898,0,0,0,0,2,2,1,2,6,5
899,0,2,2,4,4,2,1,7,4,8
900,1,0,1,2,1,2,2,3,1,9
901,0,2,2,2,3,0,1,8,7,9
902,1,0,3,0,5,5,6,2,0,10
903,0,2,3,1,3,1,0,8,8,5
904,1,0,1,1,4,6,2,0,1,4
905,0,0,3,1,1,5,1,6,6,2
906,1,1,2,3,1,4,0,5,3,3
907,1,2,3,3,5,1,5,3,9,0
908,1,0,0,4,1,4,4,5,9,9
909,1,2,0,3,2,2,4,6,6,0
910,1,2,3,0,2,1,2,7,7,5
911,1,2,1,4,4,2,4,4,7,8
912,1,2,3,0,5,0,5,2,4,7
913,0,0,3,3,0,0,5,1,2,2
914,0,1,0,1,5,0,2,7,3,10
915,1,1,2,1,0,2,4,5,5,6
916,1,2,3,1,2,5,5,5,7,7
917,0,1,1,0,2,3,4,1,7,8
918,0,2,1,1,3,4,2,3,7,9
919,1,1,1,1,1,1,3,4,0,7
920,1,2,2,0,2,1,5,8,6,6
921,1,0,3,0,4,6,0,5,0,7
922,0,2,1,4,2,3,5,4,0,5
923,1,2,2,3,2,2,2,1,5,0
924,1,0,2,0,4,1,6,4,1,2
925,0,1,0,0,2,0,5,0,2,1
926,1,1,1,3,1,6,6,2,3,0
927,0,0,0,0,2,6,3,2,9,8
928,1,0,2,0,2,4,6,7,8,2
929,1,0,3,4,2,6,1,1,6,4
930,0,2,1,2,1,0,6,3,0,5
931,0,0,1,4,2,6,0,8,6,1
932,0,1,1,4,5,6,0,7,3,4
933,1,1,3,3,5,2,3,8,0,7
934,1,0,3,3,3,4,2,6,6,9
935,1,1,3,4,1,5,6,1,2,6
936,1,0,0,0,5,5,2,7,8,5
937,0,1,2,4,1,6,2,4,7,0
938,1,1,0,2,3,2,6,5,6,9
939,1,0,0,4,5,0,0,1,9,0
940,0,0,1,3,5,4,0,3,9,2
941,1,0,1,4,1,1,6,0,6,9
942,1,1,0,4,1,6,1,0,0,5
943,1,2,0,0,0,4,5,6,9,6
944,1,2,1,0,4,4,0,8,1,4
945,0,0,3,1,4,5,0,2,9,10
946,1,0,2,1,4,4,0,6,9,9
947,1,0,2,4,5,5,2,6,6,2
948,0,2,3,2,1,5,1,3,1,0
949,0,0,2,3,5,1,3,1,6,0
950,0,1,2,3,1,0,2,1,1,10
951,0,2,1,1,3,6,4,0,3,5
952,1,0,3,1,0,2,6,7,0,10
953,0,2,2,2,5,4,2,1,1,10
954,0,1,1,4,2,1,3,7,9,5
955,1,1,0,3,3,2,1,0,5,10
956,0,1,0,2,5,4,7,0,6,10
957,0,1,3,0,5,3,6,8,8,5
958,0,1,2,1,5,4,7,0,2,1
959,0,2,3,3,4,4,7,1,5,2
960,0,1,0,3,3,1,2,1,4,6
961,1,2,2,1,3,1,5,4,7,2
962,1,0,3,2,3,1,7,4,0,4
963,0,0,0,2,1,4,4,4,1,3
964,0,2,0,0,5,3,5,8,6,8
965,1,0,3,0,1,5,4,2,7,8
966,1,0,3,1,0,1,6,2,1,0
967,1,2,1,0,3,3,3,8,2,5
968,0,1,3,2,5,5,5,6,5,5
969,0,1,2,2,3,5,5,1,5,8
970,0,1,2,1,3,1,5,0,4,9
971,0,1,3,3,2,0,3,8,2,1
972,0,2,0,4,1,5,4,3,8,1
973,0,1,2,0,2,6,3,8,3,3
974,1,0,3,3,5,2,7,0,7,0
975,0,1,3,0,4,4,3,5,0,9
976,1,2,2,2,2,4,4,4,5,2
977,1,1,0,0,2,5,6,3,7,5
978,1,2,3,4,4,0,3,0,6,9
979,0,0,3,1,1,2,0,7,7,2
980,1,2,0,2,5,1,7,3,8,9
981,1,0,0,2,4,1,0,5,7,7
982,0,2,3,4,3,2,6,0,0,7
983,0,2,2,0,4,3,1,2,1,7
984,0,0,0,4,5,2,0,8,7,4
985,1,2,3,3,3,2,0,6,6,1
986,1,0,2,0,3,0,0,6,4,0
987,0,2,2,2,1,2,5,3,4,10
988,0,1,3,0,1,2,2,3,1,10
989,1,2,2,4,3,3,3,2,8,6
990,0,1,1,4,0,1,3,7,8,0
991,1,2,2,1,3,3,2,8,9,0
992,0,0,3,0,2,0,1,3,2,0
993,0,0,0,2,4,1,3,6,1,10
994,0,1,1,2,1,3,4,4,2,3
995,1,0,1,3,0,6,0,7,2,9
996,1,1,2,0,0,0,1,5,9,9
997,0,2,3,0,0,2,0,2,3,7
998,1,2,2,1,1,3,3,0,0,0
999,1,1,0,1,2,5,6,1,5,0
1000,1,2,1,4,5,5,7,1,8,8
1001,0,2,3,3,0,2,5,4,7,7
1002,0,1,2,2,2,0,1,4,2,8
1003,1,2,0,4,1,1,1,0,4,4
1004,0,0,1,4,2,5,7,5,4,4
1005,1,2,1,2,5,6,1,1,0,1
1006,0,2,2,1,2,6,2,0,7,6
1007,1,1,0,2,4,0,4,3,7,4
1008,0,0,0,2,2,1,1,3,9,8
1009,0,2,3,1,3,0,3,6,9,3
1010,1,1,3,4,5,1,3,5,8,9
1011,1,0,0,2,4,3,6,8,8,9
1012,1,0,0,0,2,3,4,1,4,8
1013,0,0,2,3,0,6,5,8,1,10
1014,1,0,0,0,5,1,4,6,9,4
1015,1,1,0,0,3,5,7,3,3,8
1016,1,0,2,1,1,1,5,2,9,9
1017,1,2,0,1,3,6,0,2,4,0
1018,1,2,1,1,2,4,2,2,9,3
1019,0,1,2,1,4,4,5,3,4,4
1020,0,1,1,1,1,0,3,3,1,2
1021,0,0,1,0,1,2,6,1,5,1
1022,0,0,2,1,4,0,2,7,6,4
1023,0,1,0,1,1,0,0,4,7,10
1024,0,2,3,4,3,6,0,3,4,1
1025,0,1,2,1,4,4,3,8,5,4
1026,0,0,3,0,5,4,0,8,0,3
1027,0,0,2,3,0,0,2,2,4,0
1028,1,0,3,4,3,1,5,7,3,8
1029,0,0,2,4,1,0,5,0,5,9
1030,1,2,2,2,3,6,2,8,4,2
1031,1,0,3,1,3,1,6,0,8,2
1032,0,0,2,4,4,6,6,1,6,8
1033,1,0,0,0,1,0,5,4,5,4
1034,0,0,1,3,5,1,1,0,4,10
1035,0,0,0,2,4,5,4,7,1,8
1036,1,0,0,0,2,5,2,4,7,0
1037,1,0,3,2,4,6,2,1,0,6
1038,1,1,3,3,1,0,0,7,1,0
1039,0,0,2,4,0,5,3,1,0,3
1040,1,0,0,4,1,2,7,7,6,8
1041,0,1,1,4,2,1,4,6,8,2
1042,0,2,2,0,3,4,4,3,6,2
1043,0,1,2,1,1,5,2,2,1,6
1044,1,2,0,4,1,2,7,5,1,0
1045,1,1,3,1,5,5,5,4,6,4
1046,1,2,1,1,2,1,3,5,6,10
1047,1,2,2,3,2,0,7,6,7,1
1048,0,2,2,4,3,3,3,0,7,6
1049,1,1,1,4,0,0,2,3,7,3
1050,0,0,3,3,1,4,4,4,4,1
1051,0,2,1,4,5,3,2,3,6,6
1052,0,0,0,1,1,4,4,3,3,2
1053,0,2,0,3,5,6,4,8,7,5
1054,1,2,0,2,4,4,1,6,6,3
1055,0,2,3,1,1,0,2,8,6,9
1056,1,1,3,2,1,4,1,6,8,9
1057,1,0,0,4,1,4,3,8,1,4
1058,1,0,3,2,1,3,7,3,9,2
1059,1,2,0,4,0,6,3,6,3,1
1060,1,0,2,2,1,4,1,2,0,9
1061,1,2,3,1,3,0,2,5,7,7
1062,0,0,2,4,3,3,3,6,8,3
1063,0,1,1,2,4,0,4,5,2,2
1064,1,2,2,4,1,4,6,6,8,9
1065,0,0,3,0,2,5,1,1,2,9
1066,1,0,1,4,1,3,6,6,1,0
1067,0,1,2,3,5,0,6,4,8,2
1068,1,2,2,4,1,3,2,3,3,5
1069,0,2,3,2,3,4,2,7,2,7
1070,1,2,1,0,0,4,3,8,1,7
1071,1,0,2,1,4,4,3,2,7,6
1072,0,1,2,4,1,4,3,8,9,8
1073,1,0,1,3,2,5,7,3,5,6
1074,0,2,0,0,4,2,6,6,3,9
1075,0,1,0,2,1,2,6,3,8,6
1076,1,0,1,3,1,4,6,5,7,8
1077,0,1,0,4,0,2,3,7,4,3
1078,1,0,3,2,1,6,6,1,0,1
1079,1,2,3,2,2,6,4,2,8,8
1080,0,2,1,0,2,0,4,6,0,9
1081,1,0,1,4,0,0,1,2,6,9
1082,1,1,3,1,1,5,3,6,0,8
1083,1,2,0,0,5,3,7,6,6,0
1084,1,2,3,4,5,3,5,8,5,2
1085,1,2,2,3,0,4,7,3,5,5
1086,0,0,1,2,2,2,7,7,7,7
1087,0,1,1,4,4,1,5,3,0,3
1088,0,2,0,1,3,4,7,3,1,8
1089,1,2,2,0,4,2,6,7,3,2
1090,1,0,0,1,0,6,4,5,9,2
1091,0,0,0,0,3,0,6,1,1,1
1092,1,0,2,2,0,0,0,6,7,8
1093,1,2,1,1,3,6,3,5,3,8
1094,0,2,2,2,0,3,4,4,0,7
1095,1,1,2,3,1,0,3,1,1,7
1096,1,0,3,3,5,3,2,7,3,4
1097,1,0,1,0,4,1,7,0,3,10
1098,1,0,0,2,1,0,5,6,5,4
1099,0,0,2,0,0,6,4,8,3,8
1100,1,0,1,3,2,4,4,4,1,7
1101,1,2,0,1,5,2,0,8,2,9
1102,1,1,2,3,2,1,2,6,3,6
1103,1,1,0,3,4,6,4,5,5,1
1104,1,2,2,1,3,2,1,4,4,4
1105,0,2,2,3,5,4,7,6,7,1
1106,1,2,1,1,5,4,1,5,7,3
1107,1,0,3,3,4,4,6,8,7,5
1108,0,1,3,1,1,3,1,0,8,3
1109,1,0,0,3,5,4,7,6,3,0
1110,1,1,3,0,2,5,6,7,8,6
1111,1,2,2,1,5,2,2,6,1,4
1112,0,1,1,1,5,3,7,8,0,4
1113,1,1,0,1,4,6,5,3,4,4
1114,0,2,3,4,4,1,5,6,4,2
1115,1,1,3,3,3,0,2,2,3,7
1116,0,2,1,3,0,6,2,5,3,2
1117,1,1,2,0,0,4,5,2,2,7
1118,1,2,2,1,2,0,2,2,0,3
1119,0,0,0,2,5,0,7,0,1,10
1120,1,0,2,2,5,3,2,3,0,1
1121,0,0,2,1,4,3,3,2,1,2
1122,0,1,2,2,2,5,0,1,8,3
1123,0,2,3,4,1,3,0,5,6,6
1124,0,0,2,2,1,3,4,5,0,3
1125,0,0,2,1,4,0,0,8,6,10
1126,1,1,2,1,4,6,2,8,3,5
1127,0,0,1,4,5,1,0,3,1,2
1128,0,1,1,0,2,6,7,3,9,3
1129,1,2,0,3,4,1,0,3,9,0
1130,0,0,2,1,3,4,0,7,7,8
1131,0,1,3,4,1,6,7,1,9,1
1132,1,2,3,4,2,3,3,2,4,8
1133,1,2,3,1,4,0,6,7,5,6
1134,0,0,1,1,1,6,5,4,7,1
1135,0,2,2,0,1,1,4,1,4,3
1136,1,2,2,4,2,3,3,6,9,1
1137,0,1,3,2,1,1,6,3,3,6
1138,1,0,1,1,4,6,0,8,1,7
1139,0,1,2,4,3,3,6,7,6,9
1140,0,2,3,0,1,2,6,8,0,8
1141,0,2,0,1,3,4,7,6,2,1
1142,1,2,3,4,0,6,4,8,2,2
1143,0,1,3,2,5,5,7,2,9,5
1144,0,0,3,0,1,6,3,1,0,0
1145,1,0,0,1,4,2,6,0,3,8
1146,1,2,2,2,0,3,3,5,1,9
1147,1,0,3,3,2,4,7,8,0,9
1148,0,2,3,1,0,3,2,4,2,3
1149,0,0,0,4,0,5,7,3,4,7
1150,1,2,0,3,5,6,1,5,5,6
1151,1,0,2,1,4,2,2,3,9,10
1152,1,0,1,1,0,3,7,0,7,1
1153,0,1,3,3,4,6,2,8,1,8
1154,0,1,0,1,1,2,6,5,9,7
1155,1,0,3,1,4,6,4,4,1,9
1156,1,0,2,0,3,0,0,1,9,2
1157,1,2,2,3,3,3,7,5,4,4
1158,1,2,2,0,4,5,1,0,4,4
1159,1,1,2,1,2,1,5,0,8,7
1160,0,2,2,4,3,5,1,6,1,2
1161,0,1,1,0,5,5,4,7,1,8
1162,0,1,0,2,5,5,5,2,5,6
1163,1,2,1,3,4,3,1,4,4,5
1164,0,0,2,3,2,3,2,2,2,4
1165,1,2,1,0,4,3,0,5,7,10
1166,0,1,0,4,0,5,4,5,8,10
1167,1,2,2,1,3,1,1,0,8,10
1168,0,0,1,0,2,1,2,5,8,7
1169,1,2,1,4,2,5,6,4,9,5
1170,0,0,0,1,5,6,1,0,9,7
1171,0,2,2,1,2,5,3,3,7,9
1172,0,0,2,1,0,3,2,6,8,1
1173,1,2,1,1,5,2,5,2,5,5
1174,0,0,3,4,0,2,2,2,8,3
1175,1,1,2,3,4,2,2,3,0,4
1176,1,1,1,2,1,2,5,5,6,9
1177,1,1,3,0,2,6,6,4,6,10
1178,1,0,0,2,4,3,4,2,8,3
1179,0,0,0,3,2,5,1,0,8,3
1180,1,0,1,3,0,6,0,5,7,9
1181,1,2,1,0,4,5,4,4,4,6
1182,1,2,0,4,3,1,2,1,5,1
1183,1,2,3,3,0,3,5,0,9,3
1184,0,0,3,1,1,3,7,7,7,0
1185,1,0,1,3,1,0,3,0,9,0
1186,1,2,1,4,1,3,1,3,0,5
1187,0,2,1,0,2,5,0,8,9,2
1188,1,1,3,0,3,1,2,7,8,4
1189,0,2,0,1,1,1,2,8,0,1
1190,0,1,0,1,2,6,6,4,9,6
1191,1,1,3,3,1,0,0,2,9,10
1192,1,1,1,1,5,0,6,4,2,1
1193,1,2,0,4,3,2,2,0,8,4
1194,0,1,2,4,3,3,5,3,2,3
1195,1,0,3,2,3,4,3,7,4,7
1196,0,1,2,2,5,6,4,7,4,9
1197,1,1,3,4,1,2,6,7,9,2
1198,0,0,3,2,5,0,3,5,5,0
1199,1,1,1,3,0,0,2,0,2,2
1200,1,0,1,2,0,2,1,4,3,4
1201,0,2,2,1,0,6,6,0,5,8
1202,1,0,1,3,4,2,2,0,9,7
1203,1,2,0,0,3,1,2,3,3,3
1204,0,0,0,3,2,0,2,4,9,0
1205,1,1,1,0,2,4,7,5,7,7
1206,1,2,3,1,5,1,4,7,0,5
1207,0,1,0,4,3,0,4,7,7,5
1208,0,1,2,2,0,1,3,3,0,7
1209,0,1,1,4,2,5,0,0,8,3
1210,0,2,0,4,2,2,2,4,3,2
1211,1,0,1,1,5,0,7,8,8,2
1212,1,1,2,3,0,5,5,4,1,5
1213,1,0,1,2,4,4,5,3,0,9
1214,0,0,3,2,2,0,3,8,1,0
1215,0,2,3,3,5,3,6,0,6,1
1216,1,0,2,1,5,5,6,0,0,7
1217,1,0,1,1,0,6,7,4,8,4
1218,1,0,0,2,4,1,4,5,4,8
1219,0,2,1,2,4,5,0,1,0,5
1220,1,2,0,1,5,3,3,3,7,8
1221,0,2,2,3,2,5,7,4,5,8
1222,0,2,2,4,0,6,5,4,5,0
1223,1,1,0,2,3,1,6,1,4,0
1224,1,2,3,3,0,0,0,1,8,7
1225,1,1,3,4,4,3,3,1,5,9
1226,0,1,1,0,3,6,3,7,3,2
1227,0,1,3,2,4,6,7,4,4,4
1228,0,2,3,4,4,6,3,1,9,6
1229,1,0,0,4,2,1,2,1,5,4
1230,0,1,0,2,4,0,5,1,5,6
1231,1,1,3,3,3,0,5,2,1,0
1232,0,1,3,4,2,3,7,7,2,5
1233,1,1,1,1,0,6,0,7,4,5
1234,0,0,0,2,3,2,7,6,3,5
1235,1,1,3,2,0,1,5,4,5,4
1236,0,0,1,2,5,4,6,0,7,4
1237,0,1,3,1,4,2,7,0,0,4
1238,1,2,0,0,4,3,7,7,8,8
1239,0,0,1,4,3,1,0,0,0,5
1240,1,0,2,4,0,0,6,6,2,7
1241,0,2,2,4,2,5,3,4,9,7
1242,1,2,0,3,2,2,2,8,8,8
1243,1,0,0,4,5,4,3,0,4,2
1244,0,0,1,3,4,6,2,4,0,8
1245,1,0,3,0,5,4,0,0,3,3
1246,0,0,2,1,4,0,0,1,5,10
1247,1,2,1,2,0,5,0,4,2,4
1248,0,2,2,2,0,1,0,4,6,8
1249,0,2,2,4,3,2,0,7,6,7
1250,0,1,3,2,2,1,4,4,3,4
1251,0,2,2,0,3,3,3,7,5,10
1252,1,1,2,4,1,1,3,4,4,0
1253,1,0,3,3,0,5,0,0,9,6
1254,0,1,1,0,3,6,3,4,0,9
1255,0,0,1,2,3,5,2,7,6,1
